timestamp,state,arduino_duration,motor_1_position,motor_2_position,I_ivp_1,V_ivp_1,P_ivp_1,t_relative
1636040984.3513432,1111,0.340,10,20,-0.003,2.079,0.000,32.30519914627075
1636040984.691297,1111,0.340,10,25,-0.003,2.089,0.000,32.6451530456543
1636040985.034577,1111,0.341,10,30,-0.003,2.105,0.000,32.98843288421631
1636040985.37595,1111,0.340,10,35,-0.003,2.128,0.000,33.329806089401245
1636040985.7192588,1111,0.340,10,40,-0.001,2.135,0.000,33.67311477661133
1636040986.059671,1111,0.340,10,45,-0.001,2.154,0.000,34.013526916503906
1636040986.40276,1111,0.340,10,50,0.000,2.171,0.000,34.35661602020264
1636040986.743296,1111,0.340,10,55,0.000,2.185,0.000,34.69715189933777
1636040987.087733,1111,0.339,10,60,-0.001,2.216,0.000,35.04158902168274
1636040987.4265568,1111,0.340,10,65,-0.001,2.239,0.000,35.38041281700134
1636040987.77105,1111,0.340,10,70,0.001,2.256,0.000,35.7249059677124
1636040988.110678,1111,0.339,10,75,-0.001,2.329,0.000,36.064533948898315
1636040988.455956,1111,0.341,10,80,-0.001,2.340,0.000,36.40981197357178
1636040988.7950609,1111,0.340,10,85,0.003,2.402,0.000,36.74891686439514
1636040989.1393511,1111,0.339,10,90,0.003,2.404,0.000,37.093207120895386
1636040989.4800231,1111,0.340,10,95,0.001,2.453,0.000,37.433879137039185
1636040989.8185978,1111,0.339,10,100,0.001,2.476,0.000,37.77245378494263
1636040990.163224,1111,0.340,10,105,0.001,2.483,0.000,38.117079973220825
1636040990.508099,1111,0.340,10,110,0.001,2.516,0.000,38.461955070495605
1636040990.847649,1111,0.340,10,115,0.001,2.525,0.000,38.80150508880615
1636040991.1911418,1111,0.341,10,120,0.003,2.523,0.000,39.1449978351593
1636040991.5314188,1111,0.339,10,125,0.003,2.523,0.000,39.48527479171753
1636040991.876108,1111,0.340,10,130,0.000,2.516,0.000,39.82996392250061
1636040992.219316,1111,0.340,10,135,0.000,2.515,0.000,40.17317199707031
1636040992.5593002,1111,0.340,10,140,0.003,2.503,0.000,40.5131561756134
1636040992.9038742,1111,0.341,10,145,0.001,2.486,0.000,40.85773015022278
1636040993.244192,1111,0.340,10,150,0.000,2.473,0.000,41.19804787635803
1636040993.587955,1111,0.340,10,155,0.001,2.464,0.000,41.54181098937988
1636040993.927757,1111,0.341,10,160,0.001,2.446,0.000,41.88161301612854
1636040994.272119,1111,0.340,10,165,0.003,2.416,0.000,42.225975036621094
1636040994.6155531,1111,0.340,10,170,0.003,2.396,0.000,42.569409132003784
1636040994.9548779,1111,0.340,10,175,0.000,2.374,0.000,42.90873384475708
1636040995.299484,1111,0.340,10,180,0.001,2.355,0.000,43.253340005874634
1636040997.441529,1111,2.142,15,0,-0.001,2.045,0.000,45.39538502693176
1636040997.7855942,1111,0.339,15,5,-0.003,2.046,0.000,45.739450216293335
1636040998.126695,1111,0.339,15,10,-0.001,2.050,0.000,46.08055090904236
1636040998.469378,1111,0.340,15,15,-0.003,2.085,0.000,46.42323398590088
1636040998.810357,1111,0.340,15,20,-0.001,2.094,0.000,46.76421308517456
1636040999.1534212,1111,0.340,15,25,-0.003,2.105,0.000,47.107277154922485
1636040999.493957,1111,0.341,15,30,-0.001,2.122,0.000,47.44781303405762
1636040999.8379252,1111,0.340,15,35,0.000,2.144,0.000,47.791781187057495
1636041000.177359,1111,0.339,15,40,0.001,2.155,0.000,48.13121509552002
1636041000.5173728,1111,0.339,15,45,0.000,2.177,0.000,48.47122883796692
1636041000.862331,1111,0.339,15,50,0.000,2.197,0.000,48.81618690490723
1636041001.2017019,1111,0.339,15,55,0.001,2.214,0.000,49.15555787086487
1636041001.542367,1111,0.339,15,60,-0.001,2.240,0.000,49.49622297286987
1636041001.885462,1111,0.340,15,65,0.001,2.273,0.000,49.83931803703308
1636041002.225249,1111,0.339,15,70,0.001,2.290,0.000,50.179105043411255
1636041002.5694542,1111,0.339,15,75,0.000,2.354,0.000,50.52331018447876
1636041002.9101272,1111,0.339,15,80,0.000,2.401,0.000,50.863983154296875
1636041003.250442,1111,0.339,15,85,0.000,2.401,0.000,51.20429801940918
1636041003.593963,1111,0.339,15,90,0.003,2.445,0.000,51.54781889915466
1636041003.934247,1111,0.339,15,95,0.000,2.499,0.000,51.888103008270264
1636041004.2747169,1111,0.339,15,100,0.003,2.501,0.000,52.228572845458984
1636041004.617666,1111,0.340,15,105,0.003,2.534,0.000,52.57152199745178
1636041004.958127,1111,0.340,15,110,0.003,2.536,0.000,52.911983013153076
1636041005.3018482,1111,0.340,15,115,0.001,2.554,0.000,53.255704164505005
1636041005.646194,1111,0.341,15,120,0.001,2.551,0.000,53.60004997253418
1636041005.9862962,1111,0.340,15,125,0.004,2.551,0.010,53.940152168273926
1636041006.329849,1111,0.340,15,130,0.001,2.556,0.000,54.28370499610901
1636041006.669439,1111,0.340,15,135,0.001,2.539,0.000,54.623295068740845
1636041007.014697,1111,0.340,15,140,0.001,2.526,0.000,54.96855306625366
1636041007.359041,1111,0.341,15,145,0.001,2.507,0.000,55.312896966934204
1636041007.697448,1111,0.340,15,150,0.000,2.491,0.000,55.65130400657654
1636041008.043026,1111,0.340,15,155,0.001,2.467,0.000,55.99688196182251
1636041008.381495,1111,0.339,15,160,0.001,2.455,0.000,56.33535099029541
1636041008.726411,1111,0.339,15,165,0.001,2.437,0.000,56.680267095565796
1636041009.0665312,1111,0.340,15,170,0.000,2.409,0.000,57.020387172698975
1636041009.410648,1111,0.340,15,175,0.001,2.385,0.000,57.36450409889221
1636041009.755071,1111,0.340,15,180,0.000,2.359,0.000,57.70892691612244
1636041011.895968,1111,2.142,20,0,-0.003,2.062,0.000,59.84982395172119
1636041012.2369,1111,0.339,20,5,-0.003,2.057,0.000,60.19075608253479
1636041012.5811079,1111,0.339,20,10,-0.001,2.059,0.000,60.534963846206665
1636041012.9209652,1111,0.341,20,15,0.001,2.094,0.000,60.874821186065674
1636041013.264904,1111,0.339,20,20,-0.001,2.104,0.000,61.21876001358032
1636041013.60456,1111,0.340,20,25,-0.001,2.124,0.000,61.55841588973999
1636041013.94865,1111,0.341,20,30,-0.001,2.149,0.000,61.90250587463379
1636041014.288542,1111,0.340,20,35,0.000,2.170,0.000,62.24239802360535
1636041014.632952,1111,0.339,20,40,-0.001,2.181,0.000,62.5868079662323
1636041014.973113,1111,0.341,20,45,0.001,2.206,0.000,62.926969051361084
1636041015.3169432,1111,0.339,20,50,0.000,2.240,0.000,63.27079916000366
1636041015.6567092,1111,0.339,20,55,0.000,2.264,0.000,63.610565185546875
1636041015.996223,1111,0.339,20,60,0.000,2.270,0.000,63.9500789642334
1636041016.3413,1111,0.339,20,65,0.001,2.314,0.000,64.29515600204468
1636041016.680031,1111,0.339,20,70,-0.001,2.319,0.000,64.63388705253601
1636041017.0213,1111,0.341,20,75,0.001,2.401,0.000,64.97515606880188
1636041017.365396,1111,0.339,20,80,0.001,2.404,0.000,65.31925201416016
1636041017.704557,1111,0.339,20,85,0.001,2.464,0.000,65.65841293334961
1636041018.045365,1111,0.340,20,90,0.001,2.474,0.000,65.99922108650208
1636041018.388983,1111,0.339,20,95,0.001,2.525,0.000,66.34283900260925
1636041018.728229,1111,0.339,20,100,0.004,2.542,0.010,66.68208503723145
1636041019.072766,1111,0.341,20,105,0.003,2.556,0.000,67.02662205696106
1636041019.412021,1111,0.340,20,110,0.003,2.570,0.010,67.36587691307068
1636041019.7561321,1111,0.340,20,115,0.003,2.580,0.010,67.70998811721802
1636041020.0971441,1111,0.340,20,120,0.003,2.584,0.010,68.05100011825562
1636041020.4405491,1111,0.340,20,125,0.004,2.582,0.010,68.39440512657166
1636041020.7850728,1111,0.341,20,130,0.003,2.569,0.010,68.73892879486084
1636041021.125464,1111,0.340,20,135,0.001,2.565,0.000,69.07931995391846
1636041021.468826,1111,0.341,20,140,0.003,2.561,0.010,69.42268204689026
1636041021.808307,1111,0.340,20,145,0.001,2.527,0.000,69.76216292381287
1636041022.153273,1111,0.340,20,150,0.001,2.509,0.000,70.10712909698486
1636041022.4964359,1111,0.341,20,155,0.001,2.497,0.000,70.45029187202454
1636041022.837344,1111,0.340,20,160,0.000,2.477,0.000,70.79119992256165
1636041023.180345,1111,0.340,20,165,0.003,2.453,0.000,71.13420104980469
1636041023.5212748,1111,0.340,20,170,0.003,2.420,0.000,71.4751307964325
1636041023.864804,1111,0.340,20,175,0.003,2.395,0.000,71.81866002082825
1636041024.20573,1111,0.341,20,180,0.000,2.381,0.000,72.15958595275879
1636041026.35157,1111,2.143,25,0,-0.003,2.081,0.000,74.30542588233948
1636041026.69102,1111,0.339,25,5,0.000,2.078,0.000,74.64487600326538
1636041027.031889,1111,0.338,25,10,-0.001,2.078,0.000,74.98574495315552
1636041027.375374,1111,0.340,25,15,-0.003,2.110,0.000,75.32923007011414
1636041027.719438,1111,0.340,25,20,-0.003,2.120,0.000,75.67329406738281
1636041028.05862,1111,0.340,25,25,0.000,2.141,0.000,76.01247596740723
1636041028.399234,1111,0.339,25,30,-0.001,2.167,0.000,76.3530900478363
1636041028.74276,1111,0.340,25,35,-0.003,2.189,0.000,76.69661593437195
1636041029.0877209,1111,0.340,25,40,0.000,2.205,0.000,77.0415768623352
1636041029.426982,1111,0.339,25,45,0.000,2.233,0.000,77.38083791732788
1636041029.76718,1111,0.339,25,50,-0.001,2.264,0.000,77.72103595733643
1636041030.111889,1111,0.340,25,55,0.001,2.295,0.000,78.06574487686157
1636041030.4543612,1111,0.339,25,60,0.001,2.296,0.000,78.40821719169617
1636041030.790393,1111,0.339,25,65,0.000,2.360,0.000,78.74424910545349
1636041031.135178,1111,0.339,25,70,0.000,2.356,0.000,79.08903408050537
1636041031.475361,1111,0.339,25,75,0.001,2.429,0.000,79.42921710014343
1636041031.81598,1111,0.339,25,80,-0.001,2.435,0.000,79.76983594894409
1636041032.1590788,1111,0.340,25,85,0.003,2.475,0.000,80.11293482780457
1636041032.499449,1111,0.339,25,90,0.001,2.511,0.000,80.45330500602722
1636041032.8438048,1111,0.339,25,95,0.003,2.556,0.000,80.79766082763672
1636041033.18274,1111,0.339,25,100,0.003,2.555,0.000,81.13659596443176
1636041033.527384,1111,0.340,25,105,0.003,2.588,0.010,81.4812400341034
1636041033.866791,1111,0.340,25,110,0.003,2.600,0.010,81.82064700126648
1636041034.211128,1111,0.340,25,115,0.003,2.611,0.010,82.16498398780823
1636041034.55171,1111,0.340,25,120,0.003,2.604,0.010,82.50556588172913
1636041034.894799,1111,0.341,25,125,0.004,2.600,0.010,82.84865498542786
1636041035.2352672,1111,0.340,25,130,0.001,2.592,0.000,83.18912315368652
1636041035.578652,1111,0.340,25,135,0.003,2.581,0.010,83.53250789642334
1636041035.9232872,1111,0.340,25,140,0.003,2.569,0.010,83.87714314460754
1636041036.263714,1111,0.340,25,145,0.000,2.542,0.000,84.21757006645203
1636041036.6080399,1111,0.340,25,150,0.003,2.530,0.000,84.56189584732056
1636041036.947728,1111,0.340,25,155,0.003,2.516,0.000,84.9015839099884
1636041037.2914538,1111,0.340,25,160,0.001,2.495,0.000,85.24530982971191
1636041037.6363351,1111,0.341,25,165,0.001,2.459,0.000,85.59019112586975
1636041037.976366,1111,0.340,25,170,0.001,2.437,0.000,85.93022203445435
1636041038.319954,1111,0.340,25,175,0.000,2.412,0.000,86.27380990982056
1636041038.6600451,1111,0.340,25,180,0.000,2.390,0.000,86.61390113830566
1636041040.806023,1111,2.142,30,0,-0.003,2.094,0.000,88.75987887382507
1636041041.14528,1111,0.338,30,5,0.000,2.084,0.000,89.0991358757019
1636041041.485905,1111,0.338,30,10,-0.001,2.092,0.000,89.43976092338562
1636041041.829367,1111,0.340,30,15,-0.003,2.135,0.000,89.78322291374207
1636041042.1701062,1111,0.339,30,20,-0.001,2.145,0.000,90.12396216392517
1636041042.5138,1111,0.340,30,25,-0.001,2.159,0.000,90.4676558971405
1636041042.858355,1111,0.340,30,30,-0.001,2.185,0.000,90.81221103668213
1636041043.197657,1111,0.340,30,35,0.000,2.209,0.000,91.15151309967041
1636041043.538157,1111,0.339,30,40,0.000,2.229,0.000,91.4920129776001
1636041043.882329,1111,0.339,30,45,-0.001,2.254,0.000,91.83618497848511
1636041044.2218938,1111,0.340,30,50,0.000,2.286,0.000,92.17574977874756
1636041044.56583,1111,0.339,30,55,-0.001,2.301,0.000,92.51968598365784
1636041044.9060962,1111,0.340,30,60,0.000,2.330,0.000,92.85995221138
1636041045.2500858,1111,0.339,30,65,0.000,2.361,0.000,93.203941822052
1636041045.589303,1111,0.339,30,70,0.000,2.384,0.000,93.54315900802612
1636041045.929897,1111,0.339,30,75,0.001,2.457,0.000,93.88375306129456
1636041046.274404,1111,0.339,30,80,0.003,2.470,0.000,94.2282600402832
1636041046.61329,1111,0.339,30,85,0.001,2.520,0.000,94.56714606285095
1636041046.9537861,1111,0.339,30,90,0.001,2.525,0.000,94.90764212608337
1636041047.2981389,1111,0.339,30,95,0.003,2.565,0.010,95.25199484825134
1636041047.638633,1111,0.339,30,100,0.001,2.581,0.010,95.59248900413513
1636041047.9786181,1111,0.340,30,105,0.003,2.609,0.010,95.93247413635254
1636041048.321882,1111,0.341,30,110,0.003,2.612,0.010,96.27573800086975
1636041048.666838,1111,0.340,30,115,0.004,2.621,0.010,96.62069392204285
1636041049.006401,1111,0.340,30,120,0.004,2.621,0.010,96.96025705337524
1636041049.3494542,1111,0.340,30,125,0.003,2.620,0.010,97.30331015586853
1636041049.6894138,1111,0.340,30,130,0.003,2.619,0.010,97.64326977729797
1636041050.0343769,1111,0.340,30,135,0.004,2.591,0.010,97.98823285102844
1636041050.378921,1111,0.340,30,140,0.005,2.581,0.010,98.33277702331543
1636041050.7188108,1111,0.341,30,145,0.001,2.552,0.000,98.6726667881012
1636041051.0626628,1111,0.340,30,150,0.001,2.530,0.000,99.01651883125305
1636041051.401779,1111,0.340,30,155,0.003,2.513,0.000,99.35563492774963
1636041051.746606,1111,0.340,30,160,0.003,2.489,0.000,99.70046210289001
1636041052.090383,1111,0.340,30,165,0.000,2.475,0.000,100.04423904418945
1636041052.4300952,1111,0.340,30,170,0.001,2.437,0.000,100.38395118713379
1636041052.774304,1111,0.340,30,175,0.000,2.419,0.000,100.72815990447998
1636041053.114044,1111,0.340,30,180,0.003,2.389,0.000,101.06789994239807
1636041055.260443,1111,2.142,35,0,-0.001,2.112,0.000,103.21429896354675
1636041055.5998,1111,0.339,35,5,-0.001,2.105,0.000,103.5536561012268
1636041055.940407,1111,0.339,35,10,-0.001,2.104,0.000,103.89426302909851
1636041056.2845929,1111,0.340,35,15,0.000,2.142,0.000,104.23844885826111
1636041056.625242,1111,0.339,35,20,0.000,2.157,0.000,104.57909798622131
1636041056.967917,1111,0.339,35,25,0.001,2.179,0.000,104.92177295684814
1636041057.308984,1111,0.339,35,30,0.000,2.207,0.000,105.26284003257751
1636041057.648829,1111,0.339,35,35,0.000,2.239,0.000,105.60268497467041
1636041057.992924,1111,0.339,35,40,0.000,2.264,0.000,105.94677996635437
1636041058.33192,1111,0.339,35,45,-0.001,2.294,0.000,106.28577589988708
1636041058.672363,1111,0.340,35,50,0.000,2.311,0.000,106.62621903419495
1636041059.0169752,1111,0.339,35,55,0.000,2.331,0.000,106.97083115577698
1636041059.356081,1111,0.339,35,60,0.000,2.362,0.000,107.30993700027466
1636041059.697261,1111,0.340,35,65,0.001,2.379,0.000,107.65111708641052
1636041060.0409138,1111,0.339,35,70,0.003,2.399,0.000,107.99476981163025
1636041060.38071,1111,0.339,35,75,0.003,2.470,0.000,108.33456587791443
1636041060.719743,1111,0.340,35,80,0.001,2.490,0.000,108.67359900474548
1636041061.0642319,1111,0.339,35,85,0.001,2.519,0.000,109.01808786392212
1636041061.4049122,1111,0.339,35,90,0.003,2.570,0.010,109.35876822471619
1636041061.744287,1111,0.339,35,95,0.003,2.576,0.010,109.6981430053711
1636041062.08921,1111,0.339,35,100,0.001,2.602,0.010,110.04306602478027
1636041062.428222,1111,0.341,35,105,0.004,2.622,0.010,110.38207793235779
1636041062.7723432,1111,0.340,35,110,0.003,2.642,0.010,110.72619915008545
1636041063.116218,1111,0.340,35,115,0.004,2.636,0.010,111.0700740814209
1636041063.457271,1111,0.340,35,120,0.003,2.635,0.010,111.4111270904541
1636041063.801128,1111,0.340,35,125,0.003,2.632,0.010,111.75498390197754
1636041064.1399848,1111,0.340,35,130,0.003,2.610,0.010,112.09384083747864
1636041064.485358,1111,0.340,35,135,0.003,2.609,0.010,112.43921399116516
1636041064.8251631,1111,0.340,35,140,0.003,2.580,0.010,112.77901911735535
1636041065.169486,1111,0.340,35,145,0.003,2.568,0.010,113.12334203720093
1636041065.513144,1111,0.340,35,150,0.004,2.540,0.010,113.4670000076294
1636041065.853452,1111,0.341,35,155,0.001,2.516,0.000,113.8073079586029
1636041066.196874,1111,0.340,35,160,0.003,2.510,0.000,114.15072989463806
1636041066.537303,1111,0.340,35,165,0.000,2.476,0.000,114.49115896224976
1636041066.880506,1111,0.340,35,170,0.000,2.443,0.000,114.8343620300293
1636041067.22494,1111,0.340,35,175,0.000,2.415,0.000,115.17879605293274
1636041067.565532,1111,0.340,35,180,0.001,2.389,0.000,115.51938796043396
1636041069.711871,1111,2.142,40,0,-0.003,2.131,0.000,117.66572690010071
1636041070.051005,1111,0.339,40,5,-0.001,2.132,0.000,118.00486087799072
1636041070.3908072,1111,0.339,40,10,-0.001,2.139,0.000,118.34466314315796
1636041070.7351282,1111,0.340,40,15,0.000,2.162,0.000,118.68898415565491
1636041071.0750961,1111,0.339,40,20,0.000,2.186,0.000,119.02895212173462
1636041071.418848,1111,0.339,40,25,0.001,2.210,0.000,119.37270402908325
1636041071.759274,1111,0.339,40,30,-0.001,2.237,0.000,119.71312999725342
1636041072.098782,1111,0.340,40,35,-0.001,2.260,0.000,120.05263805389404
1636041072.443169,1111,0.340,40,40,0.000,2.285,0.000,120.3970251083374
1636041072.78336,1111,0.339,40,45,-0.001,2.315,0.000,120.73721599578857
1636041073.127595,1111,0.340,40,50,0.001,2.346,0.000,121.08145093917847
1636041073.467465,1111,0.339,40,55,0.000,2.361,0.000,121.42132091522217
1636041073.81198,1111,0.339,40,60,0.000,2.391,0.000,121.7658360004425
1636041074.150538,1111,0.339,40,65,0.001,2.416,0.000,122.10439395904541
1636041074.491669,1111,0.339,40,70,0.001,2.471,0.000,122.44552493095398
1636041074.8349729,1111,0.339,40,75,0.001,2.474,0.000,122.78882884979248
1636041075.175554,1111,0.339,40,80,0.003,2.517,0.000,123.12941002845764
1636041075.515702,1111,0.339,40,85,0.001,2.550,0.000,123.46955800056458
1636041075.854408,1111,0.339,40,90,0.001,2.581,0.000,123.8082640171051
1636041076.198795,1111,0.339,40,95,0.003,2.620,0.010,124.15265107154846
1636041076.539566,1111,0.340,40,100,0.003,2.624,0.010,124.49342203140259
1636041076.882338,1111,0.340,40,105,0.003,2.644,0.010,124.83619403839111
1636041077.2236748,1111,0.340,40,110,0.001,2.645,0.000,125.17753076553345
1636041077.567582,1111,0.340,40,115,0.004,2.648,0.010,125.52143788337708
1636041077.9114702,1111,0.340,40,120,0.004,2.648,0.010,125.86532616615295
1636041078.251664,1111,0.341,40,125,0.003,2.636,0.010,126.20551991462708
1636041078.595527,1111,0.340,40,130,0.003,2.632,0.010,126.54938292503357
1636041078.935458,1111,0.340,40,135,0.001,2.604,0.000,126.88931393623352
1636041079.279659,1111,0.340,40,140,0.004,2.594,0.010,127.23351502418518
1636041079.619144,1111,0.340,40,145,0.003,2.555,0.000,127.57299995422363
1636041079.963731,1111,0.341,40,150,0.001,2.551,0.000,127.91758704185486
1636041080.3065789,1111,0.340,40,155,0.003,2.521,0.000,128.26043486595154
1636041080.647284,1111,0.340,40,160,0.001,2.506,0.000,128.60114002227783
1636041080.99146,1111,0.340,40,165,0.001,2.481,0.000,128.9453160762787
1636041081.331073,1111,0.340,40,170,0.001,2.465,0.000,129.28492903709412
1636041081.675332,1111,0.339,40,175,0.001,2.409,0.000,129.6291880607605
1636041082.0194392,1111,0.340,40,180,0.000,2.386,0.000,129.973295211792
1636041084.161314,1111,2.142,45,0,0.000,2.156,0.000,132.11517000198364
1636041084.501921,1111,0.338,45,5,-0.001,2.148,0.000,132.45577692985535
1636041084.842185,1111,0.339,45,10,0.001,2.152,0.000,132.7960410118103
1636041085.185915,1111,0.339,45,15,0.000,2.185,0.000,133.13977098464966
1636041085.525391,1111,0.339,45,20,0.000,2.209,0.000,133.47924709320068
1636041085.866281,1111,0.339,45,25,0.001,2.233,0.000,133.82013702392578
1636041086.210387,1111,0.339,45,30,0.000,2.261,0.000,134.16424298286438
1636041086.55038,1111,0.339,45,35,0.000,2.290,0.000,134.5042359828949
1636041086.88942,1111,0.339,45,40,0.000,2.318,0.000,134.84327602386475
1636041087.233104,1111,0.339,45,45,0.001,2.346,0.000,135.18695998191833
1636041087.573812,1111,0.339,45,50,0.000,2.382,0.000,135.52766799926758
1636041087.9130309,1111,0.339,45,55,0.003,2.402,0.000,135.86688685417175
1636041088.2575638,1111,0.339,45,60,0.000,2.412,0.000,136.21141982078552
1636041088.598421,1111,0.339,45,65,0.003,2.456,0.000,136.55227708816528
1636041088.93747,1111,0.339,45,70,0.003,2.467,0.000,136.89132595062256
1636041089.281019,1111,0.339,45,75,0.004,2.523,0.010,137.23487496376038
